"","gene_hgnc","gene","logFC","logCPM","F","PValue","FDR","rank"
"2100","CMSS1","C3orf26",0.008860845086447,4.53612189507604,0.0360577320509534,0.873650005103474,0.961556080105825,0.0586625162155886
"11559","TRMT61B","TRMT61B",0.00717976609830619,4.78442350646648,0.0254714673698545,0.873572304579047,0.961556080105825,0.0587011431365414
"1370","CACNA1H","CACNA1H",0.0244109833268268,1.93315560173078,0.0440392955954096,0.873469853660054,0.961556080105825,0.0587520793645265
"8220","POLR2I","POLR2I",0.00550852364184005,5.55454952423816,0.0269264853132543,0.873347026384635,0.961556080105825,0.0588131541212899
"12800","ZNF677","ZNF677",0.0187007634071382,2.48374292582426,0.0445170551783091,0.873235904191204,0.961556080105825,0.0588684160325845
"5621","LOC100288637","LOC100288637",0.0171881672484756,2.52021424088886,0.035195227338305,0.872940369358648,0.961556080105825,0.0590154219794173
"1448","CASC4","CASC4",0.00584205544270613,7.45597462827156,0.0257862226334663,0.872800284772808,0.961556080105825,0.0590851207203118
"8435","PRKDC","PRKDC",0.00573884024407129,7.65239145549762,0.0258242664717557,0.872707300498936,0.961556080105825,0.0591313909942714
"6764","MS4A7","MS4A7",0.0270487547401902,1.7941650714498,0.0326015573473105,0.872665207343619,0.961556080105825,0.0591523387575725
"9419","RYR3","RYR3",0.0267090627609477,1.7893665796588,0.0418036892164511,0.872598025813761,0.961556080105825,0.0591857739061089
"11860","UGCG","UGCG",0.0107608902617733,4.74648882034235,0.0259284858810133,0.872452933586365,0.961543786204733,0.0592579927184371
"8368","PPP6R2","PPP6R2",0.00550601520562154,5.78589464146332,0.0259685719167871,0.872355235863296,0.961517797353826,0.059306627958472
"12871","ZNF789","ZNF789",0.00953045605773117,3.94050271950376,0.0315961101113447,0.872240739619683,0.961473287032556,0.0593636326605002
"775","ATCAY","ATCAY",0.0177038929811652,2.56307864386946,0.0733548092372597,0.872226495156613,0.961473287032556,0.0593707251315836
"6383","MED17","MED17",0.00634399270564648,5.68408092660853,0.0260515244284517,0.872153309388872,0.961473287032556,0.0594071669374556
"11608","TSPAN32","TSPAN32",0.0166486386501279,4.38851572407911,0.0260961550227832,0.872044804235285,0.961473287032556,0.0594612011542728
"2409","CUTC","CUTC",0.0055349488021285,5.97088343565022,0.0261588654858606,0.871892504398245,0.961473287032556,0.059537055921141
"1137","BSDC1","BSDC1",0.00825688100788364,6.20202959657413,0.0261646185536409,0.871878541775332,0.961473287032556,0.059544010836578
"6338","MCM9","MCM9",0.00800289130391586,5.20943483175941,0.0262003199585827,0.871791930122393,0.961473287032556,0.0595871554141539
"3400","FAM149B1","FAM149B1",0.0143824116665069,3.04859821656816,0.0265523013457632,0.870941244954047,0.961102481353254,0.0600111421828417
"5540","LOC100130451","LOC100130451",0.0356678918640288,1.47401668540727,0.108239117150207,0.870583978848026,0.960931512820256,0.0601893293241731
"12471","ZNF101","ZNF101",0.00702493482224992,6.98067611489225,0.0268905052040881,0.870129295333348,0.960926336567784,0.06041620936106
"8194","POLE","POLE",0.0101953169534755,3.98787416580285,0.031082295635897,0.870072519614239,0.960926336567784,0.0604445478920417
"320","AKAP3","AKAP3",0.0381804887717131,1.38415347372817,0.0356937410443483,0.870045426244826,0.960926336567784,0.0604580716889331
"5424","LINC00092","LINC00092",0.0295980337607482,1.68991453627341,0.0744462468963477,0.869594137537122,0.960719997712478,0.0606833967550879
"5694","LOC100506688","LOC100506688",0.0229538263015562,2.09573982772209,0.0756831022528604,0.869524920944616,0.960719997712478,0.0607179664230483
"7624","PAK1","PAK1",0.0125757506164207,3.27705254311793,0.0327749879158625,0.86937017054556,0.960681518414284,0.0607952652145492
"4167","GPRIN3","GPRIN3",0.00816560948460604,7.26068512790765,0.0272177466299089,0.869348641637734,0.960681518414284,0.0608060201288061
"11879","UNC13D","UNC13D",0.00965758804951592,6.3914439245964,0.0272694854652848,0.869225657929158,0.960681518414284,0.0608674625947404
"9273","RPP25","RPP25",0.0270966004850504,1.80020120120826,0.033034480232468,0.869182656217719,0.960681518414284,0.0608889482328863
"5788","LOC256880","LOC256880",0.0360586503379663,1.4461651077692,0.0469910747489095,0.869169081433042,0.960681518414284,0.0608957310420851
"8422","PRKAR2A","PRKAR2A",0.00773576642590461,5.01803928931106,0.0272990620183064,0.869155408029425,0.960681518414284,0.0609025632345507
"9415","RXRB","RXRB",0.00965594425786787,4.60291802706975,0.0273010424060139,0.869150705631776,0.960681518414284,0.0609049129074131
"5595","LOC100216546","LOC100216546",0.0126506738204355,4.22053684384799,0.0273512207208117,0.869031616485409,0.960681518414284,0.0609644230733425
"5080","KCNMB3","KCNMB3",0.0206263278219128,2.34003852352776,0.0430601242904444,0.868959261900758,0.960681518414284,0.0610005834436454
"4040","GNAT2","GNAT2",0.0174851168788799,3.09726192071169,0.0275088086373979,0.868658338241345,0.960681518414284,0.0611510072032263
"4587","HOXB3","HOXB3",0.026164904330853,1.82815125347069,0.0445569548425517,0.868658165163244,0.960681518414284,0.0611510937353739
"185","ADAMTS17","ADAMTS17",0.0184200600526445,2.50546437491828,0.0402795672213461,0.868634398129402,0.960681518414284,0.0611629764681591
"6798","MTA3","MTA3",0.0120695379104993,3.67162504459594,0.0348140687196705,0.868382335328667,0.960681518414284,0.061289019565053
"11477","TRAPPC4","TRAPPC4",0.00605594930400706,6.17200106081592,0.0276598796750822,0.868301526832087,0.960681518414284,0.0613294353078898
"6304","MBNL1-AS1","LOC401093",0.0160356086579302,3.45688858571657,0.0276672223476002,0.868284209888606,0.960681518414284,0.0613380967322446
"6095","LTBP4","LTBP4",0.00800570210894166,5.43760923858055,0.0277633422332436,0.868057738448776,0.960681518414284,0.061451386971277
"11054","TIMM50","TIMM50",0.0071266812285761,5.02023323158922,0.027845318755727,0.867864908929831,0.960681518414284,0.061547871450579
"10582","STAT4","STAT4",0.00823997894002922,7.1355527083778,0.0280026496919774,0.867495642586891,0.960404588776219,0.0617326979840298
"1725","CDC34","CDC34",0.0162309058623142,2.81035606945451,0.0377933520087139,0.867191278837251,0.960310099723294,0.061885098393215
"962","BAX","BAX",0.00988560699015221,4.73584632897359,0.0282028072364184,0.867027397724293,0.960310099723294,0.061967178772373
"3741","FOXJ3","FOXJ3",0.006310883889006,6.84886781398797,0.0283347857921656,0.866719583884085,0.960282958555661,0.0621213902635288
"10027","SLC6A6","SLC6A6",0.00754025611182722,4.94401032117632,0.0283661176972062,0.866646616794325,0.960282958555661,0.0621579540368961
"4659","HTR7P1","HTR7P1",0.0245477629688442,2.00079010258821,0.064948220353319,0.866537702146992,0.960282958555661,0.0622125368413682
"7286","NOL6","NOL6",0.00825419874933128,5.09216831096602,0.0284374773830903,0.866480585854571,0.960282958555661,0.0622411635336609
"6382","MED16","MED16",0.0107544783857378,5.85943191241492,0.0284599499435809,0.866428343845582,0.960282958555661,0.0622673488869074
"3766","FRMD4A","FRMD4A",0.0221743958139868,2.18902731805301,0.0595357544512713,0.866223272760142,0.960282958555661,0.0623701522899309
"741","ASB3","ASB3",0.0157993989783184,2.94229153934172,0.0616760482600746,0.866139623840095,0.960282958555661,0.0624120929993435
"12700","ZNF528","ZNF528",0.0145252078684722,2.91475297371072,0.0290645091925322,0.866137774269996,0.960282958555661,0.0624130204005652
"3440","FAM214B","FAM214B",0.0177480947948952,2.63159340363899,0.0287211424305242,0.865822698920131,0.960282958555661,0.0625710326525284
"4883","INTS6L","DDX26B",0.0087086441086425,5.06166327464109,0.0288260297315076,0.865580287332543,0.960282958555661,0.0626926427183103
"12202","WWC3","WWC3",0.0119854958938239,4.67127763390289,0.0288595049498189,0.865503016238927,0.960282958555661,0.0627314142892926
"6872","MUTYH","MUTYH",0.00965545979935436,4.64594200805139,0.0290164690589051,0.865141308514558,0.960282958555661,0.0629129509213961
"2173","COLGALT2","GLT25D2",0.0369090562384832,1.45524767657277,0.0324426535818189,0.864553489006486,0.960282958555661,0.0632081322203219
"4270","GTSF1","GTSF1",0.0174406085907774,2.96528830619158,0.029288132587596,0.864517659510021,0.960282958555661,0.0632261309621545
"6313","MBTPS1","MBTPS1",0.00555732223711086,6.67528972857728,0.0294125240401985,0.864233092250213,0.960282958555661,0.0633691081862052
"2143","CNTROB","CNTROB",0.0131114867803327,3.30120051560043,0.0295169517464286,0.863994673655875,0.960282958555661,0.0634889348463293
"12241","YAF2","YAF2",0.0089462227087354,5.22368143777965,0.0295254380595294,0.863975317674759,0.960282958555661,0.0634986644085706
"10819","TAS2R31","TAS2R31",0.0342761903849401,1.52790451700599,0.0668081808675464,0.863940403215599,0.960282958555661,0.063516215214748
"11667","TTK","TTK",0.0312590314350883,1.84643358683391,0.0297165921535611,0.863540081088629,0.960282958555661,0.0637174999128022
"1161","BTN2A1","BTN2A1",0.00863134226207778,4.78671889186837,0.0297940648624976,0.863364095076753,0.960282958555661,0.0638060164097442
"3899","GCA","GCA",0.0161667940899152,3.71615825487157,0.0298130652462303,0.863320970051224,0.960282958555661,0.0638277099553729
"7561","OSTC","OSTC",0.00731042815345285,6.8413195946632,0.0299074641389823,0.863106923193365,0.960216629327461,0.0639353997929583
"11954","USP40","USP40",0.0126079732122907,4.13443877750572,0.0299584099815601,0.862991549496345,0.960170615061414,0.0639934569210303
"12532","ZNF23","ZNF23",0.0107846014945144,4.54797955917473,0.0301569479380345,0.862542895310261,0.959836076587753,0.064219297723312
"2169","COL6A3","COL6A3",0.0240795219098641,2.03341812329368,0.0423401817349365,0.862275367526765,0.959703015007269,0.0643540201384943
"8053","PLB1","PLB1",0.0360702722060089,1.50776839783554,0.0703017079024755,0.861894964489272,0.959361936878535,0.0645456565907581
"4951","ITGA10","ITGA10",0.0427745576795725,1.35875324916404,0.0523737514736988,0.861829537488202,0.959361936878535,0.0645786254155479
"12425","ZFR2","ZFR2",0.0392688965227868,1.44926208757241,0.077613140017981,0.861701265128777,0.959310951043991,0.0646432694333947
"9307","RPS28","RPS28",0.00830502672827895,9.64369248568437,0.030739924231304,0.861234216825187,0.959109522875788,0.0648787239911819
"4731","IFNAR1","IFNAR1",0.00871325360289046,6.57341276566403,0.0307552986706053,0.861199877845686,0.959109522875788,0.0648960404497447
"3816","FYTTD1","FYTTD1",0.00574011184538675,7.27069014459011,0.0307683263168882,0.861170787380299,0.959109522875788,0.0649107107281576
"280","AGPAT3","AGPAT3",0.0112456515460257,4.44360714952753,0.0308134671670052,0.861070037885613,0.959109522875788,0.0649615223788914
"12326","ZBTB7A","ZBTB7A",0.0141227880938059,3.53439515742837,0.0308595393350396,0.860967288227644,0.959109522875788,0.065013348908839
"8170","PNPT1","PNPT1",0.00903068507355109,5.99949411851324,0.0311326440642414,0.860359830515421,0.959109522875788,0.0653198746592176
"9800","SIRT3","SIRT3",0.0109723843093156,3.75020777423137,0.0321729023526387,0.859766364033745,0.958802462014079,0.065619549449625
"10563","STAG3L3","STAG3L3",0.0149272614174759,3.15632707479351,0.0379680344907248,0.859726469498453,0.958802462014079,0.0656397018762021
"1946","CHERP","CHERP",0.0105348061289961,4.12727362925025,0.0353289187365856,0.859229022620037,0.958466816569924,0.065891062008977
"10701","SURF6","SURF6",0.00941773941024187,4.27712227371026,0.031802386769982,0.858881679702137,0.958392571028369,0.066066660839045
"10960","TFAP4","TFAP4",0.0251925303750058,2.02189150398145,0.0462496511133934,0.858386074192855,0.958169208441224,0.0663173366505131
"4388","HCAR1","HCAR1",0.0346133944577686,1.63044718036255,0.112615027787663,0.858323626644481,0.958169208441224,0.0663489327039006
"9222","RPL19P12","RPL19P12",0.0332804225260181,1.66291250511791,0.119223559032575,0.858226004542909,0.95815541798065,0.0663983303319096
"4699","IDH3G","IDH3G",0.00810962269976951,6.16026130209673,0.0321467030061153,0.858128009603406,0.958128467904723,0.0664479222706078
"10517","SS18L1","SS18L1",0.0134797822467597,3.3703565224638,0.0372913203571402,0.858117854342609,0.958128467904723,0.0664530618299437
"9867","SLC22A23","SLC22A23",0.0179523619008651,2.94592541743038,0.0322890877285758,0.857817563649794,0.957959788272706,0.0666050659098409
"5489","LMF2","LMF2",0.00798728166038212,5.6648967319986,0.0322897106751175,0.857816206974182,0.957959788272706,0.0666057527659082
"3673","FKTN","FKTN",0.0151354526336298,3.19409400054003,0.0323075611464031,0.85777733730954,0.957959788272706,0.0666254321135328
"1119","BRD9","BRD9",0.00859692092343123,5.34689296439707,0.03232799176939,0.857732862932976,0.957959788272706,0.0666479501683125
"10362","SOX4","SOX4",0.0321201433416718,2.35776786853093,0.0323308923215141,0.857726550046231,0.957959788272706,0.0666511465737274
"8249","POMT2","POMT2",0.0197961953088108,2.55146372405178,0.0324987509777274,0.857361712122387,0.957959788272706,0.0668359150232578
"265","AGBL3","AGBL3",0.0289045525573534,1.88858496201563,0.0584168163276131,0.856738686106649,0.957566207879862,0.0671516220529185
"167","ACVR2B","ACVR2B",0.0194598865232172,3.25447170685238,0.0330719098990793,0.856123241141243,0.957125715901874,0.0674637130155834
"10361","SOX30","SOX30",0.0347965890827278,1.569630369169,0.0723444066457147,0.85609831316933,0.957125715901874,0.0674763586695532
"1739","CDC5L","CDC5L",0.00663232374950461,6.41509450505127,0.0331430772269165,0.855970240536271,0.957125715901874,0.0675413341494235
"375","ALKBH1","ALKBH1",0.0124460433574074,3.39829478031816,0.03848656840084,0.855796418292662,0.957125715901874,0.0676295354718425
"8830","RASA2","RASA2",0.00720257991403085,7.20315123440838,0.0332385611605398,0.855765228806446,0.957125715901874,0.0676453636154348
"11552","TRMT1L","TRMT1L",0.0166355475398925,4.31993099176241,0.033332853931057,0.855563073077406,0.957125715901874,0.0677479682622682
"4514","HLA-DQA2","HLA-DQA2",0.0407668302493178,1.6410226896457,0.0335305492676505,0.855140188298846,0.957125715901874,0.0679626829164075
"1807","CDYL2","CDYL2",0.0226198317355515,2.3173607047863,0.0335731618031892,0.85504920595375,0.957125715901874,0.0680088919861117
"3214","EPRS1 /// QARS1","QARS",0.0064884557710474,7.1551662649057,0.0336230550410897,0.854942754364639,0.957125715901874,0.0680629639804522
"9238","RPL28","RPL28",0.00812880883825459,8.97577314155842,0.0337145577151131,0.854747737420517,0.957125715901874,0.0681620401389548
"12205","WWP2","WWP2",0.00671738282202356,6.13861418648494,0.033843656597867,0.854473057633853,0.957125715901874,0.0683016264545562
"5467","LINC02694","C15orf53",0.0213808280320068,2.51292600099321,0.0338800627220711,0.854395695402741,0.957125715901874,0.0683409483627398
"7262","NMNAT1","NMNAT1",0.0153620263697773,3.1853895196406,0.0569572907888868,0.853570089369938,0.957011163693443,0.0687608117761597
"349","ALDH1L2","ALDH1L2",0.0273035440230844,1.96760311075891,0.0929698233762497,0.85356196736165,0.957011163693443,0.0687649442548014
"6149","MAD2L2","MAD2L2",0.00761244019479961,5.2843944863951,0.0342932600536763,0.853520655457266,0.957011163693443,0.0687859643646363
"10586","STAU1","STAU1",0.0082314871883504,6.85353920652926,0.0344405239005627,0.853210109917809,0.957011163693443,0.0689440071191119
"11172","TMEM154","TMEM154",0.00819369773254993,6.63480606692237,0.0344734526879302,0.85314076472864,0.957011163693443,0.0689793061112084
"1613","CCNK","CCNK",0.00905687016580522,6.30826606488227,0.0347208385525145,0.852620883754033,0.957011163693443,0.0692440341237187
"12948","ZSCAN26","ZNF187",0.0119914783255895,4.11746323070519,0.0347567471258229,0.85254558146669,0.957011163693443,0.0692823921005565
"4553","HMOX1","HMOX1",0.0417837791382648,1.43829070309615,0.0498655648898528,0.851771731609611,0.956712958802726,0.0696767772813774
"6120","LYPLA1","LYPLA1",0.00804531423515465,6.91678329631731,0.035239632551943,0.851536829585527,0.956531932653307,0.0697965637438171
"384","ALOX12","ALOX12",0.0228370331893565,2.36370947911754,0.084093675751326,0.851421101585552,0.956484755011203,0.069855590488927
"5007","JHY","C11orf63",0.0178889970142377,2.81382895587299,0.036577682672252,0.851394136255928,0.956484755011203,0.0698693452329522
"11745","TYW5","TYW5",0.0123879777452079,4.41253440172341,0.0353176995124855,0.851374420590744,0.956484755011203,0.0698794022716056
"9978","SLC38A7","SLC38A7",0.0129523886001069,3.50069905968341,0.0361525022047934,0.851368974777159,0.956484755011203,0.0698821802436661
"9049","RIC3","RIC3",0.0119661494963057,4.34636363113457,0.0353634278800664,0.851279374510622,0.956484755011203,0.069927888920254
"1931","CHCHD5","CHCHD5",0.00880148753888498,4.38978821592103,0.0436360327623107,0.85119380569357,0.956484755011203,0.0699715454847534
"482","ANKS1B","ANKS1B",0.0272941693893334,1.98984203661079,0.0504308107862753,0.851023676278731,0.956484755011203,0.0700583572665644
"10128","SMUG1","SMUG1",0.0138570651934051,3.66959281690451,0.0355428321813957,0.85090709732406,0.956484755011203,0.0701178539248119
"1","A1BG","A1BG",0.0127046055063209,3.66774738762415,0.0355563523983847,0.850879081353151,0.956484755011203,0.0701321532318862
"8584","PTER","PTER",0.00935911344177103,5.5655141844247,0.0356115282714918,0.850764805620892,0.956484755011203,0.0701904842615336
"9941","SLC31A2","SLC31A2",0.0178236962332194,3.05541728962737,0.0356808329892793,0.850621397261566,0.956484755011203,0.0702636968680022
"249","AFF1","AFF1",0.00915628623945457,6.63895446831365,0.0356852992199961,0.850612160492415,0.956484755011203,0.0702684128317274
"6573","MLH3","MLH3",0.0112439389900856,5.06139055058062,0.0357346785967388,0.850510077150572,0.956484755011203,0.0703205363430529
"11599","TSNARE1","TSNARE1",0.0188429536511231,2.80855069970686,0.0516648341160814,0.850468433483017,0.956484755011203,0.070341801297214
"5736","LOC100507567","LOC100507567",0.0260026562144714,2.10483725734192,0.103924063753343,0.849930641436583,0.956300972363989,0.070616513427337
"6026","LRRC20","LRRC20",0.0256281049015958,2.1294476628344,0.0413023828310124,0.849904977377185,0.956300972363989,0.0706296273534808
"8070","PLD2","PLD2",0.0137018830124437,3.45443464704902,0.0382033794404626,0.849887987718369,0.956300972363989,0.0706383090167477
"4358","HACE1","HACE1",0.0123802919041677,3.80407553768658,0.0360659770755604,0.84982705666468,0.956300972363989,0.0706694460246745
"10053","SLFN12","SLFN12",0.0216317969002531,2.61628783615893,0.0362155996185961,0.849519653758031,0.956300972363989,0.0708265692140931
"4161","GPR82","GPR82",0.014243790114551,3.66546003806486,0.0363870042145396,0.84916830701109,0.956106617501724,0.0710062231106666
"583","AQR","AQR",0.00668445010746744,6.67686167845809,0.036613249937832,0.848705857493009,0.955711200054771,0.0712428004531181
"12047","VPS26B","VPS26B",0.0111130759251564,6.15202013258883,0.0366281373983362,0.848675479332406,0.955711200054771,0.0712583456547006
"8229","POLR3B","POLR3B",0.0112491555291341,4.54368926267168,0.036718727709743,0.848490765844529,0.955675525725045,0.0713528797630271
"6642","MPI","MPI",0.0111206299260651,5.76782107454186,0.0368227600979457,0.848278935264131,0.955579610563288,0.0714613174049569
"9913","SLC26A11","SLC26A11",0.0102527343831851,4.30844043408189,0.0368617786067956,0.848199565886286,0.955579610563288,0.0715019541508183
"204","ADCY7","ADCY7",0.00955713091571801,6.32375577426431,0.0370033366517722,0.847911981222849,0.955438385512379,0.0716492279947122
"6061","LRRCC1","LRRCC1",0.0234351740761767,3.22518941369659,0.0371532286742543,0.847608086893072,0.955178918629589,0.0718049084073464
"7243","NLN","NLN",0.0180131795374372,2.88088520686304,0.062348945800588,0.847106437570519,0.954779479982827,0.0720620178329796
"5703","LOC100506810","LOC100506810",0.0453098244519668,1.42389442319071,0.0663027703115456,0.847101575003639,0.954779479982827,0.0720645107806558
"5513","LOC100128361","LOC100128361",0.0402288250078984,1.5268457199947,0.0621594658653975,0.846928821866269,0.954779479982827,0.0721530873902491
"1076","BMP7","BMP7",0.034897828161253,1.70538299765004,0.104194665255198,0.846527638866556,0.954779479982827,0.0723588577425531
"9912","SLC26A1","SLC26A1",0.0314031621352164,1.8072805688012,0.0702376537293313,0.846457504677517,0.954779479982827,0.0723948402098839
"12882","ZNF808","ZNF808",0.012090090388359,4.5230184736778,0.0377865485619378,0.846331049631559,0.954779479982827,0.0724597257251254
"6887","MYBBP1A","MYBBP1A",0.00911973181941288,5.24404957154824,0.0378161092573285,0.846271715305844,0.954779479982827,0.0724901741809473
"7578","OXA1L","OXA1L",0.00582967919156948,6.71401093502898,0.0378233667772093,0.846257151669537,0.954779479982827,0.0724976480941052
"9217","RPL15","RPL15",0.00582715499849301,11.1085954302613,0.0378391537657094,0.846225476991533,0.954779479982827,0.0725139036675947
"6128","LYSMD1","LYSMD1",0.0276749946152719,2.0631424954234,0.0641449984046383,0.846201723948279,0.954779479982827,0.0725260942251662
"8946","RECQL","RECQL",0.0130778639277778,6.43177342398825,0.0379397283416399,0.846023847176392,0.954779479982827,0.0726173951747465
"1869","CEP57","CEP57",0.00776521264940008,6.95341772132766,0.0380256637332499,0.845851785438889,0.954779479982827,0.0727057296385348
"2617","DENND11","KIAA1147",0.0110088817226182,5.4084726897195,0.038053365319291,0.845796363750762,0.954779479982827,0.0727341863047174
"2561","DDI2","DDI2",0.016331828679931,3.31742429020581,0.0381035884159769,0.845695937381341,0.954779479982827,0.0727857557006871
"1615","CCNL2","CCNL2",0.00709916110809201,6.98738830725171,0.038122109779857,0.845658919313435,0.954779479982827,0.0728047661910774
"9226","RPL23","RPL23",0.00592687569021699,10.5205977394374,0.0381972812045685,0.845508772338455,0.954779479982827,0.0728818821426197
"4525","HLA-H","HLA-H",0.0178148100242532,7.09032477850409,0.0383754569680923,0.845153496865307,0.954779479982827,0.073064407278036
"6025","LRRC2","LRRC2",0.0254711712076325,2.18154293533833,0.0587596350658017,0.845094294339694,0.954779479982827,0.0730948304270352
"11529","TRIM69","TRIM69",0.0237571237456403,2.58771713596543,0.0384272598429202,0.845050364795992,0.954779479982827,0.0731174064335605
"4238","GSTTP2","GSTTP2",0.0327151865631962,1.78653905429353,0.118817028136439,0.845000904545688,0.954779479982827,0.073142826152094
"511","AP1AR","AP1AR",0.0225024038306221,4.36686171482533,0.0385596383241318,0.844787145900073,0.954779479982827,0.07325270289163
"7936","PHYKPL","AGXT2L2",0.008499694315844,6.08167506234359,0.0387211925075777,0.844466549821364,0.954779479982827,0.0734175485982606
"5364","LDHAL6A","LDHAL6A",0.0429412756516042,1.48117508458707,0.0900126716023721,0.844056306379932,0.954779479982827,0.0736285809401706
"10008","SLC49A4","DIRC2",0.0169316903596901,3.07104430907973,0.044604472837228,0.843614862031787,0.954779479982827,0.0738557778638694
"9131","RNF168","RNF168",0.0130012687346848,6.65719357877544,0.0392452841944128,0.843431273680307,0.954779479982827,0.0739502997700776
"5542","LOC100130581","LOC100130581",0.0225742214187864,2.45961528562876,0.101730458405079,0.843390712841099,0.954779479982827,0.0739711856119666
"1364","CABIN1","CABIN1",0.00954326704727535,5.49916593816335,0.0393077352126908,0.843308390032968,0.954779479982827,0.0740135788773374
"10088","SMC1A","SMC1A",0.0109518677359035,6.18895853955452,0.039530766036545,0.842870363126464,0.954649661327014,0.0742392164882283
"9054","RIF1","RIF1",0.00879334688983952,7.18746602962707,0.0395824658973794,0.842769009496765,0.954618210093559,0.0742914427506984
"8060","PLCD3","PLCD3",0.0483761495597584,1.35126702037621,0.100173247168027,0.842618492012615,0.95453105980437,0.0743690141257225
"4020","GMCL1","GMCL1",0.013658066603437,5.15709977020044,0.0397061952295337,0.842526726757878,0.954510455526151,0.07441631348409
"5030","KANSL1-AS1","KANSL1-AS1",0.0264946924514024,4.52154370067793,0.0398320798150553,0.842280626302136,0.954398337410919,0.0745431886078113
"7996","PIM1","PIM1",0.0163350259458959,8.19026096696269,0.0398438119628173,0.842257710938228,0.954398337410919,0.074555004327141
"1572","CCDC82","CCDC82",0.0113610784871338,5.67039546372875,0.0400624018770342,0.841831398823846,0.95427613886402,0.0747748798690303
"1571","CCDC78","CCDC78",0.0430743171931089,1.46499653127506,0.0862155660527352,0.84155553697297,0.95407672648347,0.0749172182442756
"12123","WDR24","WDR24",0.0144185306606344,3.54873187599802,0.0495908404554872,0.841217085718106,0.953951973808615,0.0750919150659147
"4070","GOLGA1","GOLGA1",0.0115060418499152,4.29162015902263,0.0499420732160703,0.841190778326595,0.953951973808615,0.0751054969745729
"11062","TINF2","TINF2",0.00982162689489692,6.21058637165263,0.040394947335671,0.841185155571808,0.953951973808615,0.0751083999302416
"7795","PDPR","PDPR",0.013437369748967,4.78955295199202,0.040674641391023,0.840643760114614,0.953793204474977,0.0753880063343358
"604","ARG1","ARG1",0.0210668694306467,2.76604271133088,0.0410103594620804,0.839996473491174,0.953308918782346,0.0757225372078069
"2591","DDX46","DDX46",0.00659515980983476,6.64190115634271,0.041015563968722,0.839986460618251,0.953308918782346,0.0757277140883219
"10912","TCTN2","TCTN2",0.0165499558330325,3.24381737907951,0.0471897648878534,0.839925753720749,0.953308918782346,0.0757591022410897
"11933","USP20","USP20",0.00910772261219394,5.72234766873044,0.0410660420633922,0.839889380870232,0.953308918782346,0.0757779097014437
"7212","NINJ2","NINJ2",0.0210400688255814,4.58281347337788,0.0411504612404078,0.83972716421202,0.953308918782346,0.0758617976578463
"5397","LHPP","LHPP",0.011261820256426,4.50950620936103,0.0411970137203652,0.839637784881736,0.953308918782346,0.0759080257871116
"253","AFG3L1P","AFG3L1P",0.0106274317519726,4.37960278567459,0.0413566417712604,0.839331702713013,0.953308918782346,0.0760663726770821
"828","ATP1B4","ATP1B4",0.0336871634923491,1.81881942759863,0.135330015505734,0.839319615201362,0.953308918782346,0.0760726271500082
"6185","MAN1A2","MAN1A2",0.00752844456647058,6.3895613325159,0.0415638205416002,0.838935359671848,0.953105212454934,0.0762715004577276
"8514","PSKH1","PSKH1",0.0133334624709762,5.18674686641927,0.0419661739893002,0.838168568021878,0.952484305619116,0.0766686295802072
"3252","ERMARD","C6orf70",0.0106376093754998,4.47404489457987,0.0419904979821175,0.838122335242763,0.952484305619116,0.0766925856141139
"1291","C2CD3","C2CD3",0.0112327136024276,4.2815488795875,0.0421068020782963,0.837901467959666,0.952431064912008,0.076807048717387
"7409","NUCB2","NUCB2",0.0133518293151162,6.5169796319401,0.0421217219583733,0.837873157388544,0.952431064912008,0.0768217226772777
"5877","LOC440131","LOC440131",0.0311382578480296,1.91365121023598,0.124926304422932,0.837866508988948,0.952431064912008,0.0768251687534386
"1942","CHD9","CHD9",0.0107473193806369,6.33353927892587,0.0424797591025572,0.837195341024427,0.951962061452353,0.0771731971668588
"3869","GAREM2","FAM59B",0.0237271059416924,2.41462375199176,0.0559466781230609,0.836975847960015,0.951795904241347,0.0772870739649585
"5938","LOC728323","LOC728323",0.0164578340430275,3.29721857809861,0.0426365845870144,0.836899385962548,0.951795904241347,0.0773267507854593
"3154","EMP2","EMP2",0.0211576896855695,2.68684582255486,0.0974717003656833,0.836855131714429,0.951795904241347,0.0773497163703886
"5664","LOC100505817","LOC100505817",0.0420170862384487,1.54688058241195,0.107124427821959,0.83673590718958,0.951795904241347,0.0774115935579852
"6624","MORN1","MORN1",0.0316222258291948,1.89706712443179,0.0958162384063245,0.83638887576549,0.951545460431965,0.0775917520688459
"3566","FBXO40","FBXO40",0.0327686607898308,1.92789961200901,0.0534766770444821,0.836317545515327,0.951545460431965,0.0776287918430265
"5196","KLB","KLB",0.0297055228229518,2.04219116561291,0.0827438396743472,0.836250328686046,0.951545460431965,0.0776636985257553
"3349","F8A1","F8A1",0.0263630000026974,2.41698730322044,0.0429820639963282,0.836249407188275,0.951545460431965,0.0776641770925239
"4662","HUNK","HUNK",0.038847830999137,1.63750121123636,0.107477579968021,0.836239366614551,0.951545460431965,0.0776693915559414
"6850","MTRNR2L1","MTRNR2L1",0.0142009207723194,10.3814276973391,0.0432208219323479,0.835801803677978,0.951545460431965,0.0778966959747002
"30","ABCB6","ABCB6",0.0278475705581089,2.13615568603807,0.0657732407204624,0.8357858607548,0.951545460431965,0.0779049802229139
"1651","CD109","CD109",0.0235258145941691,2.45054481937855,0.0454197972019582,0.834831004898554,0.950857122611848,0.0784014299871453
